"year","puma","sba","borough","n","MaleProp","FemaleProp","MedianAge","ImmProp","NImmProp","ImmProp2","MedianIncome","MedianRent","MedianHValue","RentingProp","Renters","OwningProp","Owners","Morters","MortProp","MedianRate","SheltBurd"
1991,"4110","QN10","QN",325,0.523364485981308,0.476635514018692,50,0.33112582781457,0.66887417218543,NA,26800,520,2e+05,0.556923076923077,181,0.421538461538462,137,58,0.423357664233577,NA,0.289161290322581
1991,"4111","QN11","QN",215,0.55607476635514,0.44392523364486,46,0.372549019607843,0.627450980392157,NA,30416,601,175000,0.562790697674419,121,0.437209302325581,94,63,0.670212765957447,NA,0.269189189189189
1991,"4112","QN12","QN",298,0.467796610169492,0.532203389830509,47,0.342657342657343,0.657342657342657,NA,25000,560,130000,0.463087248322148,138,0.526845637583893,157,102,0.64968152866242,NA,0.304298623063683
1991,"4113","QN13","QN",192,0.574468085106383,0.425531914893617,43,0.343949044585987,0.656050955414013,NA,39000,707,170000,0.307291666666667,59,0.6875,132,84,0.636363636363636,NA,0.298571428571429
1991,"4114","QN14","QN",188,0.420212765957447,0.579787234042553,46,0.264367816091954,0.735632183908046,NA,20225,450,170000,0.643617021276596,121,0.356382978723404,67,25,0.373134328358209,NA,0.282321162947938
1993,"3701","BX01","BX",238,0.495798319327731,0.504201680672269,49,0.415525114155251,0.584474885844749,NA,29250,562.5,125000,0.756302521008403,180,0.235294117647059,56,30,0.535714285714286,NA,0.273193720632208
1993,"3702","BX02","BX",235,0.51063829787234,0.48936170212766,48,0.53393665158371,0.46606334841629,NA,24000,592,167000,0.651063829787234,153,0.336170212765957,79,44,0.556962025316456,NA,0.333333333333333
1993,"3703","BX03","BX",216,0.453703703703704,0.546296296296296,55,0.212435233160622,0.787564766839378,NA,33649,581,18500,0.351851851851852,76,0.648148148148148,140,33,0.235714285714286,NA,0.26919235095613
1993,"3704","BX04","BX",234,0.461538461538462,0.538461538461538,48,0.385321100917431,0.614678899082569,NA,26090,520,180000,0.670940170940171,157,0.303418803418803,71,38,0.535211267605634,NA,0.26678445229682
1993,"3705","BX05","BX",260,0.215384615384615,0.784615384615385,41.5,0.463709677419355,0.536290322580645,NA,10030,368.5,125000,0.946153846153846,246,0.0423076923076923,11,10,0.909090909090909,NA,0.339471649484536
1993,"3706","BX06","BX",235,0.425531914893617,0.574468085106383,42,0.567441860465116,0.432558139534884,NA,23184,533,175000,0.906382978723404,213,0.0723404255319149,17,12,0.705882352941177,NA,0.283241823824302
1993,"3707","BX07","BX",239,0.334728033472803,0.665271966527197,39,0.48,0.52,NA,16000,482,107000,0.920502092050209,220,0.0711297071129707,17,9,0.529411764705882,NA,0.353111111111111
1993,"3708","BX08","BX",224,0.34375,0.65625,40,0.523584905660377,0.476415094339623,NA,9000,450,15000,0.950892857142857,213,0.03125,7,2,0.285714285714286,NA,0.461538461538462
1993,"3709","BX09","BX",322,0.43167701863354,0.56832298136646,45,0.555555555555556,0.444444444444444,NA,20120,500,75000,0.804347826086957,259,0.183229813664596,59,35,0.593220338983051,NA,0.317647058823529
1993,"3710","BX10","BX",251,0.298804780876494,0.701195219123506,42,0.589211618257261,0.410788381742739,NA,7824,349,190000,0.9800796812749,246,0.0119521912350598,3,0,0,NA,0.404428366174056
1993,"3801","MN01","MN",413,0.450363196125908,0.549636803874092,43,0.68503937007874,0.31496062992126,NA,20000,514,122000,0.958837772397094,396,0.0314769975786925,13,6,0.461538461538462,NA,0.324597514856834
1993,"3802","MN02","MN",271,0.387453874538745,0.612546125461255,45,0.445736434108527,0.554263565891473,NA,20877,477,115000,0.867158671586716,235,0.0885608856088561,24,11,0.458333333333333,NA,0.269620253164557
1993,"3803","MN03","MN",292,0.36986301369863,0.63013698630137,48,0.125461254612546,0.874538745387454,NA,13000,332.5,117500,0.924657534246575,270,0.0273972602739726,8,5,0.625,NA,0.307464139249887
1993,"3804","MN04","MN",234,0.367521367521368,0.632478632478632,46,0.415841584158416,0.584158415841584,NA,14100,350,1e+05,0.876068376068376,205,0.0982905982905983,23,2,0.0869565217391304,NA,0.292156862745098
1993,"3805","MN05","MN",680,0.461764705882353,0.538235294117647,41,0.220703125,0.779296875,NA,50000,850,225000,0.694117647058824,472,0.282352941176471,192,86,0.447916666666667,NA,0.24684
1993,"3806","MN06","MN",595,0.457142857142857,0.542857142857143,44,0.291828793774319,0.708171206225681,NA,36500,624,2e+05,0.761344537815126,453,0.225210084033613,134,79,0.58955223880597,NA,0.242567883211679
1993,"3807","MN07","MN",363,0.515151515151515,0.484848484848485,41,0.328125,0.671875,NA,32040,747.5,135000,0.831955922865014,302,0.15702479338843,57,26,0.456140350877193,NA,0.278973214285714
1993,"3808","MN08","MN",477,0.490566037735849,0.509433962264151,43,0.225201072386059,0.774798927613941,NA,46100,845,150000,0.750524109014675,358,0.232704402515723,111,59,0.531531531531532,NA,0.24
1993,"3809","MN09","MN",371,0.53099730458221,0.46900269541779,42,0.55591054313099,0.44408945686901,NA,18700,376,20000,0.873315363881402,324,0.118598382749326,44,11,0.25,NA,0.270807632800413
1993,"3810","MN10","MN",326,0.582822085889571,0.417177914110429,40.5,0.207272727272727,0.792727272727273,NA,45480,800,197500,0.766871165644172,250,0.214723926380368,70,37,0.528571428571429,NA,0.247
1993,"3901","SI01","SI",237,0.59915611814346,0.40084388185654,48,0.140776699029126,0.859223300970874,NA,46800,621.5,180000,0.253164556962025,60,0.734177215189873,174,112,0.64367816091954,NA,0.27048795198592
1993,"3902","SI02","SI",216,0.574074074074074,0.425925925925926,44,0.229508196721311,0.770491803278688,NA,47000,680,190000,0.319444444444444,69,0.666666666666667,144,82,0.569444444444444,NA,0.228285714285714
1993,"3903","SI03","SI",289,0.491349480968858,0.508650519031142,44,0.193415637860082,0.806584362139918,NA,36084,602.5,159000,0.470588235294118,136,0.515570934256055,149,87,0.583892617449664,NA,0.284581411439114
1993,"4001","BK01","BK",243,0.502057613168724,0.497942386831276,45,0.571428571428571,0.428571428571429,NA,23000,452.5,150000,0.773662551440329,188,0.201646090534979,49,13,0.26530612244898,NA,0.284776987718164
1993,"4002","BK02","BK",203,0.354679802955665,0.645320197044335,41,0.492307692307692,0.507692307692308,NA,14922,455,122500,0.87192118226601,177,0.12807881773399,26,9,0.346153846153846,NA,0.346681922196796
1993,"4003","BK03","BK",223,0.345291479820628,0.654708520179372,47,0.244019138755981,0.755980861244019,NA,13000,402.5,150000,0.852017937219731,190,0.134529147982063,30,15,0.5,NA,0.340916083916084
1993,"4004","BK04","BK",254,0.437007874015748,0.562992125984252,42.5,0.229665071770335,0.770334928229665,NA,29700,515,120000,0.736220472440945,187,0.255905511811024,65,27,0.415384615384615,NA,0.265074626865672
1993,"4005","BK05","BK",232,0.482758620689655,0.517241379310345,40,0.248780487804878,0.751219512195122,NA,33000,600.5,2e+05,0.775862068965517,180,0.219827586206897,51,26,0.509803921568627,NA,0.266751879699248
1993,"4006","BK06","BK",242,0.37603305785124,0.62396694214876,43,0.404761904761905,0.595238095238095,NA,20000,460,150000,0.805785123966942,195,0.169421487603306,41,19,0.463414634146341,NA,0.302772369362921
1993,"4007","BK07","BK",205,0.326829268292683,0.673170731707317,42,0.415300546448087,0.584699453551913,NA,18338,436,110000,0.834146341463415,171,0.131707317073171,27,16,0.592592592592593,NA,0.292730844793713
1993,"4008","BK08","BK",229,0.366812227074236,0.633187772925764,47,0.461139896373057,0.538860103626943,NA,20750,520,167500,0.807860262008734,185,0.192139737991266,44,25,0.568181818181818,NA,0.3
1993,"4009","BK09","BK",331,0.558912386706949,0.441087613293051,46,0.374125874125874,0.625874125874126,NA,35800,650,185000,0.462235649546828,153,0.525679758308157,174,109,0.626436781609195,NA,0.261818181818182
1993,"4010","BK10","BK",240,0.495833333333333,0.504166666666667,47,0.711442786069652,0.288557213930348,NA,27564,579,175000,0.666666666666667,160,0.316666666666667,76,51,0.671052631578947,NA,0.268353726362625
1993,"4011","BK11","BK",194,0.319587628865979,0.680412371134021,45,0.601226993865031,0.398773006134969,NA,25000,539,190000,0.88659793814433,172,0.108247422680412,21,14,0.666666666666667,NA,0.290788013318535
1993,"4012","BK12","BK",212,0.542452830188679,0.457547169811321,43,0.634408602150538,0.365591397849462,NA,22610,585,172500,0.665094339622642,141,0.30188679245283,64,28,0.4375,NA,0.321793462229492
1993,"4013","BK13","BK",263,0.547528517110266,0.452471482889734,50,0.298755186721992,0.701244813278008,NA,25412,588,212500,0.631178707224335,166,0.357414448669202,94,41,0.436170212765957,NA,0.310681656494552
1993,"4014","BK14","BK",245,0.697959183673469,0.302040816326531,51,0.495238095238095,0.504761904761905,NA,26000,583.5,208500,0.579591836734694,142,0.391836734693878,96,49,0.510416666666667,NA,0.272538461538462
1993,"4015","BK15","BK",292,0.523972602739726,0.476027397260274,44,0.603305785123967,0.396694214876033,NA,26100,561,2e+05,0.75,219,0.246575342465753,72,37,0.513888888888889,NA,0.297714285714286
1993,"4016","BK16","BK",303,0.587458745874587,0.412541254125413,48,0.415637860082305,0.584362139917695,NA,27000,578,190000,0.633663366336634,192,0.346534653465347,105,50,0.476190476190476,NA,0.365051120442665
1993,"4017","BK17","BK",336,0.62202380952381,0.37797619047619,52,0.455479452054795,0.544520547945206,NA,25406,560,250000,0.681547619047619,229,0.3125,105,59,0.561904761904762,NA,0.316363636363636
1993,"4018","BK18","BK",250,0.48,0.52,51,0.530516431924883,0.469483568075117,NA,15492,453.5,75000,0.664,166,0.32,80,28,0.35,NA,0.319156837046745
1993,"4101","QN01","QN",394,0.525380710659898,0.474619289340102,45,0.569060773480663,0.430939226519337,NA,23719,576.5,2e+05,0.796954314720812,314,0.190355329949239,75,16,0.213333333333333,NA,0.291162626240304
1993,"4102","QN02","QN",273,0.494505494505495,0.505494505494505,44,0.729508196721312,0.270491803278688,NA,26326,660,145000,0.626373626373626,171,0.355311355311355,97,48,0.494845360824742,NA,0.346540880503145
1993,"4103","QN03","QN",469,0.594882729211087,0.405117270788913,48,0.503667481662592,0.496332518337408,NA,37000,700.5,190000,0.507462686567164,238,0.479744136460554,225,117,0.52,NA,0.284
1993,"4104","QN04","QN",239,0.518828451882845,0.481171548117155,50,0.295454545454545,0.704545454545455,NA,43065,610,2e+05,0.297071129707113,71,0.690376569037657,165,87,0.527272727272727,NA,0.24
1993,"4105","QN05","QN",323,0.551083591331269,0.448916408668731,47,0.3042071197411,0.6957928802589,NA,40000,812.5,170000,0.346749226006192,112,0.647058823529412,209,127,0.607655502392344,NA,0.289716541353383
1993,"4106","QN06","QN",305,0.6,0.4,45,0.418118466898955,0.581881533101045,NA,35000,625.5,190000,0.544262295081967,166,0.445901639344262,136,84,0.617647058823529,NA,0.262884135472371
1993,"4107","QN07","QN",230,0.547826086956522,0.452173913043478,42,0.730964467005076,0.269035532994924,NA,29838,630,170000,0.734782608695652,169,0.256521739130435,59,33,0.559322033898305,NA,0.27
1993,"4108","QN08","QN",300,0.513333333333333,0.486666666666667,49,0.492537313432836,0.507462686567164,NA,31850,646,90000,0.663333333333333,199,0.32,96,56,0.583333333333333,NA,0.315384615384615
1993,"4109","QN09","QN",240,0.591666666666667,0.408333333333333,43,0.678048780487805,0.321951219512195,NA,30000,600,217391,0.704166666666667,169,0.2625,63,25,0.396825396825397,NA,0.265183856502242
1993,"4110","QN10","QN",321,0.554517133956386,0.445482866043614,52,0.382671480144404,0.617328519855596,NA,26000,571,195000,0.551401869158878,177,0.442367601246106,142,58,0.408450704225352,NA,0.316289780507033
1993,"4111","QN11","QN",229,0.550218340611354,0.449781659388646,46,0.485576923076923,0.514423076923077,NA,32070,658,160000,0.589519650655022,135,0.40174672489083,92,60,0.652173913043478,NA,0.304778761061947
1993,"4112","QN12","QN",356,0.519662921348315,0.480337078651685,45,0.28080229226361,0.71919770773639,NA,27830,650,150000,0.575842696629214,205,0.410112359550562,146,96,0.657534246575342,NA,0.3672
1993,"4113","QN13","QN",207,0.579710144927536,0.420289855072464,46,0.315789473684211,0.684210526315789,NA,41000,636,155000,0.328502415458937,68,0.661835748792271,137,88,0.642335766423358,NA,0.247500492045268
1993,"4114","QN14","QN",199,0.422110552763819,0.577889447236181,47,0.285714285714286,0.714285714285714,NA,25000,484.5,138000,0.633165829145729,126,0.35678391959799,71,24,0.338028169014085,NA,0.279458811500014
1996,"3701","BX01","BX",240,0.458333333333333,0.541666666666667,49.5,0.403846153846154,0.596153846153846,NA,25700,640,85000,0.804166666666667,193,0.179166666666667,43,14,0.325581395348837,NA,0.294090909090909
1996,"3702","BX02","BX",227,0.47136563876652,0.52863436123348,47,0.516431924882629,0.483568075117371,NA,30000,651,175000,0.643171806167401,146,0.352422907488987,80,43,0.5375,NA,0.29879892970991
1996,"3703","BX03","BX",224,0.459821428571429,0.540178571428571,55,0.226130653266332,0.773869346733668,NA,32910,619.5,77500,0.366071428571429,82,0.616071428571429,138,35,0.253623188405797,NA,0.281187050359712
1996,"3704","BX04","BX",232,0.525862068965517,0.474137931034483,47,0.403755868544601,0.596244131455399,NA,28250,560,180000,0.668103448275862,155,0.310344827586207,72,34,0.472222222222222,NA,0.282541377469301
1996,"3705","BX05","BX",242,0.264462809917355,0.735537190082645,41,0.47085201793722,0.52914798206278,NA,11232,485,175000,0.950413223140496,230,0.0413223140495868,10,7,0.7,NA,0.408472708536269
1996,"3706","BX06","BX",241,0.398340248962656,0.601659751037344,39,0.612612612612613,0.387387387387387,NA,20000,595,175000,0.908713692946058,219,0.0663900414937759,16,9,0.5625,NA,0.344210526315789
1996,"3707","BX07","BX",212,0.311320754716981,0.688679245283019,40,0.522388059701492,0.477611940298508,NA,15208,562,123000,0.919811320754717,195,0.080188679245283,17,6,0.352941176470588,NA,0.367826086956522
1996,"3708","BX08","BX",235,0.336170212765957,0.663829787234043,42,0.562790697674419,0.437209302325581,NA,14460,540.5,19500,0.91063829787234,214,0.0425531914893617,10,0,0,NA,0.396435336209618
1996,"3709","BX09","BX",317,0.365930599369085,0.634069400630915,45,0.51219512195122,0.48780487804878,NA,24800,575,165000,0.817034700315457,259,0.17981072555205,57,31,0.543859649122807,NA,0.318545454545455
1996,"3710","BX10","BX",237,0.257383966244726,0.742616033755274,42,0.587155963302752,0.412844036697248,NA,8448,370,103000,0.924050632911392,219,0.0632911392405063,15,10,0.666666666666667,NA,0.427007299270073
1996,"3801","MN01","MN",399,0.360902255639098,0.639097744360902,44,0.722826086956522,0.277173913043478,NA,23000,576.5,50000,0.93734335839599,374,0.0551378446115288,22,12,0.545454545454545,NA,0.31
1996,"3802","MN02","MN",265,0.362264150943396,0.637735849056604,43,0.417004048582996,0.582995951417004,NA,20000,511,70000,0.890566037735849,236,0.0905660377358491,24,5,0.208333333333333,NA,0.274389928057554
1996,"3803","MN03","MN",273,0.355311355311355,0.644688644688645,48,0.142259414225941,0.857740585774059,NA,16872,385,35000,0.923076923076923,252,0.0476190476190476,13,3,0.230769230769231,NA,0.278142626355874
1996,"3804","MN04","MN",241,0.360995850622407,0.639004149377593,47,0.44811320754717,0.55188679245283,NA,16600,400,11000,0.83402489626556,201,0.149377593360996,36,8,0.222222222222222,NA,0.286363636363636
1996,"3805","MN05","MN",692,0.5,0.5,41,0.204255319148936,0.795744680851064,NA,56000,1053,250000,0.689306358381503,477,0.297687861271676,206,78,0.378640776699029,NA,0.261053504769805
1996,"3806","MN06","MN",626,0.488817891373802,0.511182108626198,43,0.283132530120482,0.716867469879518,NA,45355,730.5,185000,0.728434504792332,456,0.255591054313099,160,72,0.45,NA,0.236033222591362
1996,"3807","MN07","MN",358,0.575418994413408,0.424581005586592,40,0.329896907216495,0.670103092783505,NA,42800,865,150000,0.815642458100559,292,0.181564245810056,65,19,0.292307692307692,NA,0.242851221274564
1996,"3808","MN08","MN",479,0.507306889352818,0.492693110647182,45,0.29673590504451,0.70326409495549,NA,60000,982,195000,0.724425887265136,347,0.263048016701461,126,48,0.380952380952381,NA,0.241764705882353
1996,"3809","MN09","MN",362,0.55524861878453,0.44475138121547,45,0.557823129251701,0.442176870748299,NA,20000,443,50000,0.878453038674033,318,0.11878453038674,43,11,0.255813953488372,NA,0.293406593406593
1996,"3810","MN10","MN",326,0.604294478527607,0.395705521472393,40,0.240566037735849,0.759433962264151,NA,61900,968,210000,0.726993865030675,237,0.257668711656442,84,37,0.44047619047619,NA,0.221598694942904
1996,"3901","SI01","SI",248,0.596774193548387,0.403225806451613,47,0.141078838174274,0.858921161825726,NA,54900,665,185000,0.237903225806452,59,0.75,186,129,0.693548387096774,NA,0.278486055776892
1996,"3902","SI02","SI",231,0.523809523809524,0.476190476190476,47,0.191111111111111,0.808888888888889,NA,45120,747.5,183000,0.354978354978355,82,0.636363636363636,147,102,0.693877551020408,NA,0.250560728744939
1996,"3903","SI03","SI",295,0.461016949152542,0.538983050847458,47,0.204861111111111,0.795138888888889,NA,38500,661,165000,0.474576271186441,140,0.494915254237288,146,91,0.623287671232877,NA,0.256362085308057
1996,"4001","BK01","BK",245,0.457142857142857,0.542857142857143,45,0.561643835616438,0.438356164383562,NA,21600,510,150000,0.8,196,0.191836734693878,47,14,0.297872340425532,NA,0.294445419445419
1996,"4002","BK02","BK",195,0.287179487179487,0.712820512820513,42,0.559139784946237,0.440860215053763,NA,16000,512.5,150500,0.892307692307692,174,0.102564102564103,20,7,0.35,NA,0.391712802768166
1996,"4003","BK03","BK",204,0.372549019607843,0.627450980392157,43,0.255555555555556,0.744444444444444,NA,17194,540,160000,0.838235294117647,171,0.147058823529412,30,13,0.433333333333333,NA,0.378354298726877
1996,"4004","BK04","BK",237,0.430379746835443,0.569620253164557,42,0.248730964467005,0.751269035532995,NA,30000,585,88700,0.755274261603376,179,0.236286919831224,56,19,0.339285714285714,NA,0.2528
1996,"4005","BK05","BK",236,0.470338983050847,0.529661016949153,40,0.302564102564103,0.697435897435897,NA,29500,712.5,268000,0.796610169491525,188,0.190677966101695,45,22,0.488888888888889,NA,0.271348762968875
1996,"4006","BK06","BK",231,0.376623376623377,0.623376623376623,40,0.387434554973822,0.612565445026178,NA,22903,580,139000,0.835497835497836,193,0.151515151515152,35,11,0.314285714285714,NA,0.329907502569373
1996,"4007","BK07","BK",197,0.299492385786802,0.700507614213198,43,0.461111111111111,0.538888888888889,NA,17500,500,147500,0.817258883248731,161,0.16243654822335,32,17,0.53125,NA,0.353333333333333
1996,"4008","BK08","BK",212,0.325471698113208,0.674528301886792,48,0.458762886597938,0.541237113402062,NA,18008,580.5,161000,0.811320754716981,172,0.188679245283019,40,27,0.675,NA,0.352186572276776
1996,"4009","BK09","BK",330,0.487878787878788,0.512121212121212,49,0.447019867549669,0.552980132450331,NA,36300,720,185000,0.421212121212121,139,0.575757575757576,190,110,0.578947368421053,NA,0.274027027027027
1996,"4010","BK10","BK",230,0.373913043478261,0.626086956521739,43,0.668292682926829,0.331707317073171,NA,32000,627,154000,0.673913043478261,155,0.31304347826087,72,45,0.625,NA,0.28715953307393
1996,"4011","BK11","BK",216,0.37962962962963,0.62037037037037,44,0.604166666666667,0.395833333333333,NA,24740,600,165000,0.847222222222222,183,0.143518518518519,31,16,0.516129032258065,NA,0.298714285714286
1996,"4012","BK12","BK",209,0.545454545454545,0.454545454545455,45,0.702127659574468,0.297872340425532,NA,30300,642,180000,0.712918660287081,149,0.282296650717703,59,26,0.440677966101695,NA,0.2976
1996,"4013","BK13","BK",268,0.488805970149254,0.511194029850746,50,0.323275862068966,0.676724137931034,NA,29800,654.5,247500,0.634328358208955,170,0.350746268656716,94,36,0.382978723404255,NA,0.298909090909091
1996,"4014","BK14","BK",233,0.63519313304721,0.36480686695279,51,0.553398058252427,0.446601941747573,NA,26100,670,250000,0.605150214592275,141,0.377682403433476,88,38,0.431818181818182,NA,0.333333333333333
1996,"4015","BK15","BK",298,0.503355704697987,0.496644295302013,44,0.604395604395604,0.395604395604396,NA,28874.5,655,180000,0.74496644295302,222,0.238255033557047,71,26,0.366197183098592,NA,0.30374358974359
1996,"4016","BK16","BK",299,0.561872909698997,0.438127090301003,49,0.441947565543071,0.558052434456929,NA,32500,635,2e+05,0.585284280936455,175,0.397993311036789,119,50,0.420168067226891,NA,0.338475099162627
1996,"4017","BK17","BK",328,0.515243902439024,0.484756097560976,49,0.533333333333333,0.466666666666667,NA,30100,640,2e+05,0.679878048780488,223,0.304878048780488,100,47,0.47,NA,0.283846153846154
1996,"4018","BK18","BK",261,0.448275862068966,0.551724137931034,50,0.520491803278688,0.479508196721312,NA,20492,560,60000,0.693486590038314,181,0.298850574712644,78,24,0.307692307692308,NA,0.311414392059553
1996,"4101","QN01","QN",397,0.516372795969773,0.483627204030227,44,0.521613832853026,0.478386167146974,NA,31000,648,225000,0.783375314861461,311,0.188916876574307,75,24,0.32,NA,0.25047619047619
1996,"4102","QN02","QN",276,0.481884057971014,0.518115942028985,43,0.766519823788546,0.233480176211454,NA,30000,728.5,165000,0.673913043478261,186,0.318840579710145,88,38,0.431818181818182,NA,0.308823529411765
1996,"4103","QN03","QN",475,0.589473684210526,0.410526315789474,50,0.520286396181384,0.479713603818616,NA,36000,750,180000,0.515789473684211,245,0.477894736842105,227,103,0.45374449339207,NA,0.284210526315789
1996,"4104","QN04","QN",238,0.584033613445378,0.415966386554622,49,0.310679611650485,0.689320388349515,NA,49440,733,2e+05,0.294117647058824,70,0.701680672268908,167,79,0.473053892215569,NA,0.255063063063063
1996,"4105","QN05","QN",314,0.531847133757962,0.468152866242038,50,0.47841726618705,0.52158273381295,NA,50000,855,165000,0.277070063694268,87,0.713375796178344,224,129,0.575892857142857,NA,0.238095238095238
1996,"4106","QN06","QN",308,0.545454545454545,0.454545454545455,46,0.516605166051661,0.483394833948339,NA,37300,672.5,170000,0.577922077922078,178,0.418831168831169,129,69,0.534883720930233,NA,0.301276595744681
1996,"4107","QN07","QN",227,0.559471365638767,0.440528634361233,42,0.797814207650273,0.202185792349727,NA,31800,665,180000,0.753303964757709,171,0.237885462555066,54,27,0.5,NA,0.283304347826087
1996,"4108","QN08","QN",312,0.480769230769231,0.519230769230769,48,0.585271317829457,0.414728682170543,NA,40550,742,85000,0.657051282051282,205,0.326923076923077,102,48,0.470588235294118,NA,0.269308755760369
1996,"4109","QN09","QN",238,0.563025210084034,0.436974789915966,45,0.653061224489796,0.346938775510204,NA,33000,665,2e+05,0.697478991596639,166,0.281512605042017,67,27,0.402985074626866,NA,0.266901098901099
1996,"4110","QN10","QN",344,0.563953488372093,0.436046511627907,50.5,0.40625,0.59375,NA,33900,650,190000,0.572674418604651,197,0.418604651162791,144,56,0.388888888888889,NA,0.264
1996,"4111","QN11","QN",230,0.634782608695652,0.365217391304348,44,0.584615384615385,0.415384615384615,NA,38954,700,170000,0.582608695652174,134,0.404347826086957,93,62,0.666666666666667,NA,0.276867226890756
1996,"4112","QN12","QN",355,0.4,0.6,45,0.382636655948553,0.617363344051447,NA,34000,666,137500,0.425352112676056,151,0.569014084507042,202,92,0.455445544554455,NA,0.307672131147541
1996,"4113","QN13","QN",210,0.495238095238095,0.504761904761905,45,0.406417112299465,0.593582887700535,NA,41300,755,160000,0.323809523809524,68,0.671428571428571,141,83,0.588652482269504,NA,0.315789473684211
1996,"4114","QN14","QN",197,0.441624365482233,0.558375634517767,46,0.28494623655914,0.71505376344086,NA,26000,575,150000,0.634517766497462,125,0.360406091370558,71,27,0.380281690140845,NA,0.353333333333333
1999,"3701","BX01","BX",247,0.417004048582996,0.582995951417004,50,0.412621359223301,0.587378640776699,0.354166666666667,30000,680,85000,0.740890688259109,183,0.255060728744939,63,23,0.365079365079365,NA,0.298503024193548
1999,"3702","BX02","BX",237,0.39662447257384,0.60337552742616,49,0.477832512315271,0.522167487684729,0.401015228426396,32000,700,180000,0.628691983122363,149,0.371308016877637,88,43,0.488636363636364,NA,0.3
1999,"3703","BX03","BX",230,0.482608695652174,0.517391304347826,49.5,0.18974358974359,0.81025641025641,0.104972375690608,41000,670,14000,0.360869565217391,83,0.634782608695652,146,38,0.26027397260274,NA,0.243709090909091
1999,"3704","BX04","BX",225,0.426666666666667,0.573333333333333,48,0.404255319148936,0.595744680851064,0.274853801169591,30000,634.5,181500,0.675555555555556,152,0.302222222222222,68,22,0.323529411764706,NA,0.284102564102564
1999,"3705","BX05","BX",231,0.324675324675325,0.675324675324675,41,0.380208333333333,0.619791666666667,0.254437869822485,14640,530,155000,0.948051948051948,219,0.051948051948052,12,6,0.5,NA,0.327137546468401
1999,"3706","BX06","BX",234,0.418803418803419,0.581196581196581,40,0.560975609756098,0.439024390243902,0.431034482758621,24000,630,165000,0.893162393162393,209,0.0854700854700855,20,9,0.45,NA,0.339605998235813
1999,"3707","BX07","BX",222,0.328828828828829,0.671171171171171,39,0.529411764705882,0.470588235294118,0.447674418604651,20000,620,150000,0.927927927927928,206,0.0675675675675676,15,7,0.466666666666667,NA,0.342951219512195
1999,"3708","BX08","BX",214,0.373831775700935,0.626168224299065,43,0.584158415841584,0.415841584158416,0.432432432432432,17000,591.5,14000,0.934579439252336,200,0.0514018691588785,11,2,0.181818181818182,NA,0.34542232068679
1999,"3709","BX09","BX",310,0.383870967741935,0.616129032258064,44,0.507142857142857,0.492857142857143,0.295081967213115,21808,602,150000,0.816129032258065,253,0.174193548387097,54,30,0.555555555555556,NA,0.346601941747573
1999,"3710","BX10","BX",245,0.375510204081633,0.624489795918367,47,0.59047619047619,0.40952380952381,0.310734463276836,13000,417,195277.5,0.893877551020408,219,0.0897959183673469,22,9,0.409090909090909,NA,0.324545454545455
1999,"3801","MN01","MN",418,0.409090909090909,0.590909090909091,44,0.714285714285714,0.285714285714286,0.508823529411765,24550,640,35000,0.913875598086124,382,0.0741626794258373,31,14,0.451612903225806,NA,0.291634285714286
1999,"3802","MN02","MN",269,0.408921933085502,0.591078066914498,43,0.401673640167364,0.598326359832636,0.259911894273128,25000,597,80000,0.836431226765799,225,0.141263940520446,38,12,0.315789473684211,NA,0.291428571428571
1999,"3803","MN03","MN",292,0.35958904109589,0.64041095890411,50,0.193675889328063,0.806324110671937,0.145748987854251,19262,420,43864,0.928082191780822,271,0.0582191780821918,17,6,0.352941176470588,NA,0.268333333333333
1999,"3804","MN04","MN",232,0.318965517241379,0.681034482758621,47,0.475138121546961,0.524861878453039,0.216216216216216,17474,400,5966,0.866379310344828,201,0.125,29,5,0.172413793103448,NA,0.3
1999,"3805","MN05","MN",702,0.438746438746439,0.561253561253561,41,0.210325047801147,0.789674952198853,0.138401559454191,65135,1185,375000,0.63960113960114,449,0.347578347578348,244,86,0.352459016393443,NA,0.246857142857143
1999,"3806","MN06","MN",603,0.475953565505804,0.524046434494196,46,0.294871794871795,0.705128205128205,0.157657657657658,50000,833,3e+05,0.704809286898839,425,0.283582089552239,171,65,0.380116959064327,NA,0.22
1999,"3807","MN07","MN",341,0.536656891495601,0.463343108504399,41,0.313364055299539,0.686635944700461,0.175355450236967,50000,1005,2e+05,0.788856304985337,269,0.211143695014663,72,25,0.347222222222222,NA,0.256133333333333
1999,"3808","MN08","MN",434,0.504608294930876,0.495391705069124,42,0.271186440677966,0.728813559322034,0.157894736842105,66826,1100,250000,0.700460829493088,304,0.285714285714286,124,44,0.354838709677419,NA,0.252066666666667
1999,"3809","MN09","MN",272,0.485294117647059,0.514705882352941,48,0.561181434599156,0.438818565400844,0.391089108910891,23373,472,50000,0.852941176470588,232,0.143382352941176,39,7,0.179487179487179,NA,0.287869209809264
1999,"3810","MN10","MN",323,0.560371517027864,0.439628482972136,43,0.248780487804878,0.751219512195122,0.178217821782178,60000,1100,250000,0.724458204334365,234,0.26625386996904,86,34,0.395348837209302,NA,0.246283669818554
1999,"3901","SI01","SI",267,0.561797752808989,0.438202247191011,47,0.123893805309735,0.876106194690266,0.102678571428571,60000,760,2e+05,0.235955056179775,63,0.756554307116105,202,117,0.579207920792079,NA,0.312
